feature,importances,count
220564,[8e-05],1
220582,[3e-05],1
220650,[0.00028],1
220713,[1e-05],1
220801,[0.0],1
219130,[0.0],1
219030,[1e-05],1
219011,[0.0],1
218099,[1e-05],1
217103,[1e-05],1
217136,[0.00018],1
217254,[2e-05],1
217324,[2e-05],1
217364,[0.0],1
217525,[0.0001],1
217555,[6e-05],1
217640,[2e-05],1
217702,[1e-05],1
217938,[0.00011],1
218109,[0.0001],1
218836,[1e-05],1
218121,[5e-05],1
218193,[0.00138],1
218217,[5e-05],1
218314,[2e-05],1
218315,[4e-05],1
218348,[1e-05],1
218426,[0.0],1
218531,[3e-05],1
218536,[3e-05],1
218599,[0.0],1
220852,[0.0001],1
220994,[0.00027],1
217052,[0.00085],1
221135,[2e-05],1
223122,[0.00125],1
223146,[0.0],1
223181,[9e-05],1
223251,[0.0],1
223291,[0.0],1
223300,[1e-05],1
223391,[2e-05],1
223438,[2e-05],1
223526,[0.0],1
223687,[5e-05],1
223721,[0.0],1
223745,[0.0],1
223781,[0.00104],1
223793,[0.00021],1
223891,[0.00028],1
224022,[4e-05],1
224076,[4e-05],1
224106,[8e-05],1
224299,[4e-05],1
224380,[1e-05],1
224522,[0.00022],1
224541,[0.0],1
224657,[2e-05],1
223052,[1e-05],1
222850,[7e-05],1
222743,[1e-05],1
221699,[2e-05],1
221197,[1e-05],1
221217,[0.0],1
221243,[3e-05],1
221360,[4e-05],1
221383,[1e-05],1
221405,[0.02348],1
221659,[0.0008],1
221662,[0.0],1
221694,[0.00016],1
221698,[0.0001],1
221747,[0.00198],1
222689,[2e-05],1
221921,[0.0],1
221960,[0.0],1
222017,[0.00455],1
222147,[1e-05],1
222291,[1e-05],1
222320,[0.00026],1
222371,[1e-05],1
222445,[4e-05],1
222657,[0.0],1
222671,[0.00066],1
217069,[0.00021],1
216855,[0.0],1
243519,[1e-05],1
211566,[0.0001],1
209489,[0.00077],1
209537,[3e-05],1
209566,[2e-05],1
209575,[0.0],1
209755,[2e-05],1
209855,[7e-05],1
209861,[0.00149],1
210103,[2e-05],1
210300,[1e-05],1
210342,[1e-05],1
210381,[1e-05],1
210413,[4e-05],1
210513,[0.00088],1
210560,[0.00027],1
210620,[3e-05],1
210757,[5e-05],1
210826,[2e-05],1
210889,[0.0],1
210974,[3e-05],1
210986,[0.0],1
211285,[5e-05],1
211311,[3e-05],1
211477,[1e-05],1
209380,[2e-05],1
209351,[0.00086],1
209319,[0.0003],1
207976,[0.00095],1
207368,[5e-05],1
207443,[0.0],1
207475,[1e-05],1
207553,[0.0],1
207645,[0.0],1
207778,[0.00771],1
207809,[0.0001],1
207912,[0.0],1
207936,[5e-05],1
207949,[0.00011],1
208096,[0.0],1
209096,[1e-05],1
208130,[0.0],1
208192,[0.00011],1
208255,[0.0],1
208267,[0.0],1
208429,[0.0],1
208450,[0.00316],1
208524,[2e-05],1
208689,[0.0],1
208937,[1e-05],1
209033,[0.00015],1
211481,[3e-05],1
211602,[0.0],1
216578,[0.0],1
211638,[1e-05],1
214001,[1e-05],1
214054,[0.00013],1
214076,[0.0],1
214215,[1e-05],1
214269,[1e-05],1
214536,[0.0],1
214700,[0.00039],1
214775,[0.0],1
215087,[0.0],1
215129,[0.0001],1
215300,[0.0],1
215346,[0.00014],1
215588,[0.00026],1
215620,[6e-05],1
215917,[4e-05],1
215936,[2e-05],1
216048,[0.00065],1
216121,[9e-05],1
216157,[2e-05],1
216222,[0.0001],1
216236,[5e-05],1
216264,[0.00019],1
216508,[5e-05],1
213959,[0.00017],1
213875,[0.0],1
213641,[0.00037],1
212362,[0.0],1
211786,[0.00022],1
211847,[2e-05],1
211904,[0.00015],1
212006,[1e-05],1
212046,[5e-05],1
212081,[5e-05],1
212219,[9e-05],1
212279,[6e-05],1
212298,[0.0013],1
212310,[0.0],1
212376,[2e-05],1
213614,[1e-05],1
212622,[1e-05],1
212744,[4e-05],1
212763,[0.01216],1
212816,[0.00011],1
212875,[3e-05],1
212998,[1e-05],1
213043,[1e-05],1
213074,[7e-05],1
213351,[0.0],1
213596,[3e-05],1
224693,[0.0],1
224722,[0.00012],1
224785,[1e-05],1
239065,[0.00029],1
236473,[0.00011],1
236749,[3e-05],1
236914,[0.0],1
237012,[0.0],1
237024,[1e-05],1
237256,[1e-05],1
237324,[0.0001],1
237362,[0.0],1
237475,[0.0],1
237478,[1e-05],1
237666,[0.00016],1
237716,[1e-05],1
237889,[6e-05],1
237916,[1e-05],1
237984,[0.00024],1
238189,[1e-05],1
238227,[0.0],1
238386,[8e-05],1
238396,[0.00015],1
238447,[0.0],1
238482,[3e-05],1
238704,[1e-05],1
238907,[0.0],1
236085,[3e-05],1
235877,[0.0],1
235835,[0.0],1
234511,[0.00113],1
233400,[0.0],1
233447,[2e-05],1
233513,[0.0],1
233619,[1e-05],1
233641,[1e-05],1
233799,[1e-05],1
233802,[0.0001],1
234047,[1e-05],1
234240,[0.00044],1
234415,[0.0],1
234756,[4e-05],1
235783,[1e-05],1
234793,[1e-05],1
234911,[7e-05],1
235276,[0.0],1
235290,[1e-05],1
235330,[0.00014],1
235367,[1e-05],1
235422,[0.0],1
235512,[1e-05],1
235598,[1e-05],1
235781,[4e-05],1
239063,[0.00027],1
239080,[7e-05],1
224792,[4e-05],1
239116,[2e-05],1
241209,[1e-05],1
241240,[3e-05],1
241439,[0.00085],1
241862,[0.0005],1
241903,[3e-05],1
241950,[0.00055],1
241952,[0.0],1
241966,[0.0],1
242004,[0.0],1
242231,[2e-05],1
242279,[0.00033],1
242346,[7e-05],1
242398,[0.00065],1
242444,[9e-05],1
242567,[1e-05],1
242586,[4e-05],1
242652,[0.00022],1
242697,[1e-05],1
242814,[1e-05],1
242880,[1e-05],1
242983,[1e-05],1
243104,[1e-05],1
243473,[2e-05],1
241197,[6e-05],1
241189,[2e-05],1
240872,[5e-05],1
239933,[0.0],1
239180,[6e-05],1
239241,[6e-05],1
239405,[2e-05],1
239442,[5e-05],1
239455,[0.0001],1
239528,[0.00015],1
239645,[0.00013],1
239647,[6e-05],1
239899,[9e-05],1
239916,[3e-05],1
240015,[1e-05],1
240771,[1e-05],1
240119,[1e-05],1
240170,[2e-05],1
240243,[2e-05],1
240330,[0.00034],1
240413,[1e-05],1
240471,[5e-05],1
240482,[1e-05],1
240485,[0.00013],1
240589,[6e-05],1
240704,[0.00072],1
233268,[0.00016],1
233217,[0.0],1
232921,[1e-05],1
232702,[0.00339],1
226993,[0.00019],1
227097,[1e-05],1
227120,[8e-05],1
227254,[5e-05],1
227273,[0.0],1
227307,[0.00021],1
227345,[1e-05],1
227456,[0.00017],1
227495,[0.00013],1
227536,[0.00128],1
227618,[0.0],1
227724,[0.0],1
227878,[3e-05],1
227923,[0.0],1
227965,[0.00069],1
227983,[5e-05],1
228181,[4e-05],1
228182,[1e-05],1
228358,[2e-05],1
228406,[0.00016],1
228453,[0.00019],1
228578,[1e-05],1
228580,[0.0],1
226892,[5e-05],1
226730,[0.0],1
226551,[1e-05],1
225640,[0.0],1
224819,[0.0],1
225059,[2e-05],1
225132,[1e-05],1
225137,[0.00031],1
225261,[0.0],1
225340,[1e-05],1
225366,[4e-05],1
225465,[0.0],1
225481,[1e-05],1
225529,[1e-05],1
225647,[0.0],1
226542,[0.0],1
225784,[0.00034],1
225799,[0.00044],1
225897,[0.0],1
226028,[0.00012],1
226044,[0.0],1
226134,[0.0],1
226260,[1e-05],1
226304,[8e-05],1
226317,[0.0],1
226509,[0.00061],1
228827,[3e-05],1
228839,[1e-05],1
228869,[0.0],1
231830,[0.00017],1
230950,[2e-05],1
230962,[1e-05],1
231006,[0.0],1
231124,[0.00724],1
231149,[0.00033],1
231211,[0.00019],1
231387,[2e-05],1
231428,[0.00013],1
231469,[0.00017],1
231537,[0.00014],1
231858,[2e-05],1
230878,[6e-05],1
231910,[1e-05],1
231992,[0.0],1
232088,[0.0003],1
232162,[2e-05],1
232229,[0.00029],1
232231,[0.00021],1
232267,[0.0],1
232277,[1e-05],1
232472,[2e-05],1
232632,[0.0003],1
230943,[2e-05],1
230810,[2e-05],1
229117,[2e-05],1
229797,[0.00014],1
229364,[0.0],1
229372,[2e-05],1
229408,[3e-05],1
229434,[0.0],1
229439,[8e-05],1
229535,[1e-05],1
229549,[0.00012],1
229553,[1e-05],1
229636,[0.0],1
229712,[0.00045],1
229829,[0.0],1
230650,[9e-05],1
229886,[5e-05],1
230070,[0.0001],1
230128,[0.00037],1
230187,[1e-05],1
230354,[2e-05],1
230359,[8e-05],1
230445,[6e-05],1
230478,[4e-05],1
230591,[1e-05],1
230602,[3e-05],1
131663,[1e-05],1
131579,[0.0],1
131511,[8e-05],1
41632,[0.0],1
39332,[2e-05],1
39620,[1e-05],1
39672,[0.00725],1
39934,[0.0],1
40017,[0.00039],1
40133,[7e-05],1
40283,[0.0],1
40386,[7e-05],1
40397,[1e-05],1
40513,[1e-05],1
40540,[1e-05],1
40670,[0.0],1
40740,[0.0],1
40799,[6e-05],1
40816,[1e-05],1
40852,[1e-05],1
40983,[1e-05],1
41002,[4e-05],1
41185,[4e-05],1
41256,[1e-05],1
41296,[0.0],1
41327,[4e-05],1
41525,[2e-05],1
39298,[2e-05],1
39030,[8e-05],1
38947,[0.00014],1
37743,[0.00015],1
36651,[0.00063],1
36735,[1e-05],1
36798,[0.00046],1
36826,[0.00071],1
36874,[0.00015],1
36880,[0.00014],1
36898,[1e-05],1
37015,[3e-05],1
37424,[1e-05],1
37530,[0.00013],1
37829,[0.00727],1
38532,[3e-05],1
37865,[8e-05],1
37908,[0.0],1
38028,[0.00017],1
38029,[1e-05],1
38081,[0.0],1
38137,[0.00141],1
38288,[0.0],1
38331,[1e-05],1
38463,[1e-05],1
38470,[5e-05],1
41618,[2e-05],1
41713,[2e-05],1
36586,[0.00035],1
41744,[2e-05],1
43529,[0.0],1
43622,[3e-05],1
43732,[0.00011],1
43828,[1e-05],1
43977,[2e-05],1
44036,[1e-05],1
44196,[0.00011],1
44285,[0.00464],1
44290,[0.01872],1
44450,[1e-05],1
44545,[1e-05],1
44580,[0.00026],1
44606,[1e-05],1
44607,[3e-05],1
44634,[0.0],1
44823,[3e-05],1
44907,[0.00105],1
44947,[0.00013],1
45011,[0.00024],1
45113,[1e-05],1
45186,[0.00016],1
45273,[0.0],1
45304,[2e-05],1
43492,[0.0022],1
43448,[0.0],1
43292,[3e-05],1
42475,[0.0],1
41764,[0.00054],1
41936,[5e-05],1
42060,[1e-05],1
42112,[0.00034],1
42119,[1e-05],1
42160,[0.00082],1
42251,[8e-05],1
42275,[0.00078],1
42328,[4e-05],1
42329,[7e-05],1
42679,[0.00026],1
43211,[0.0001],1
42712,[2e-05],1
42799,[0.0002],1
42841,[5e-05],1
42888,[0.0],1
42922,[4e-05],1
42924,[0.0],1
43003,[1e-05],1
43009,[1e-05],1
43083,[1e-05],1
43120,[1e-05],1
36629,[0.00013],1
36584,[9e-05],1
45448,[0.00372],1
32645,[0.0],1
30533,[1e-05],1
30582,[0.0001],1
30587,[4e-05],1
30601,[2e-05],1
30626,[1e-05],1
30928,[2e-05],1
31128,[3e-05],1
31136,[0.0002],1
31200,[0.00014],1
31283,[1e-05],1
31297,[1e-05],1
31326,[1e-05],1
31574,[0.00256],1
31587,[0.0],1
31605,[0.00021],1
31671,[5e-05],1
31747,[0.0],1
31770,[0.0],1
31891,[7e-05],1
31962,[0.00177],1
31997,[2e-05],1
32225,[0.0],1
32409,[1e-05],1
30528,[3e-05],1
30472,[0.00018],1
30464,[1e-05],1
29215,[0.0],1
28534,[3e-05],1
28536,[0.00013],1
28544,[0.0001],1
28800,[3e-05],1
28835,[2e-05],1
28897,[0.00039],1
28931,[0.0],1
28947,[8e-05],1
29004,[0.0],1
29141,[5e-05],1
29314,[2e-05],1
30385,[0.00018],1
29476,[0.0],1
29508,[3e-05],1
29608,[0.00017],1
29858,[0.0],1
29868,[6e-05],1
29942,[0.0],1
30021,[0.00038],1
30025,[1e-05],1
30042,[0.0],1
30339,[4e-05],1
32436,[2e-05],1
32662,[1e-05],1
36450,[0.0002],1
32752,[0.0],1
34318,[0.00018],1
34464,[5e-05],1
34482,[0.0],1
34484,[1e-05],1
34684,[0.00011],1
34692,[1e-05],1
34872,[1e-05],1
35013,[0.0],1
35027,[8e-05],1
35132,[1e-05],1
35407,[2e-05],1
35538,[0.00039],1
35578,[2e-05],1
35664,[9e-05],1
35721,[0.0],1
35753,[0.00017],1
35773,[0.0],1
35971,[0.00016],1
36009,[6e-05],1
36103,[0.0],1
36148,[5e-05],1
36227,[0.00056],1
36382,[2e-05],1
34158,[0.00018],1
34117,[1e-05],1
34031,[0.0],1
33304,[0.00025],1
32796,[1e-05],1
32811,[0.00011],1
32891,[6e-05],1
32928,[0.00013],1
32954,[0.0],1
32957,[0.00017],1
32967,[1e-05],1
33160,[0.00021],1
33269,[1e-05],1
33303,[2e-05],1
33472,[1e-05],1
34020,[4e-05],1
33481,[7e-05],1
33576,[0.00024],1
33580,[0.00057],1
33603,[9e-05],1
33613,[3e-05],1
33809,[1e-05],1
33840,[2e-05],1
33909,[0.0],1
33937,[7e-05],1
33969,[5e-05],1
45378,[0.00276],1
45452,[0.00093],1
61324,[1e-05],1
57487,[0.00015],1
55450,[4e-05],1
55566,[0.0],1
55749,[1e-05],1
55804,[0.0],1
55814,[2e-05],1
55872,[0.00052],1
55891,[0.0],1
56018,[1e-05],1
56126,[0.0],1
56179,[4e-05],1
56198,[4e-05],1
56235,[1e-05],1
56347,[8e-05],1
56397,[0.0],1
56421,[0.00011],1
56589,[1e-05],1
56632,[4e-05],1
57014,[4e-05],1
57067,[3e-05],1
57187,[0.0],1
57310,[1e-05],1
57335,[5e-05],1
57340,[1e-05],1
55426,[0.00045],1
55244,[2e-05],1
55093,[0.0],1
54381,[4e-05],1
53678,[6e-05],1
53832,[1e-05],1
53920,[0.0],1
54012,[3e-05],1
54046,[9e-05],1
54065,[0.00128],1
54175,[0.00289],1
54177,[2e-05],1
54200,[0.0001],1
54226,[0.00067],1
54401,[6e-05],1
55045,[0.00018],1
54482,[0.0],1
54540,[0.00048],1
54618,[4e-05],1
54642,[3e-05],1
54719,[6e-05],1
54740,[0.0],1
54748,[0.0],1
54918,[0.00011],1
54937,[3e-05],1
54977,[0.0],1
57433,[7e-05],1
57520,[4e-05],1
53594,[1e-05],1
57522,[1e-05],1
59597,[1e-05],1
59808,[0.0],1
59963,[2e-05],1
59967,[0.0],1
59987,[0.0],1
60041,[2e-05],1
60050,[0.00324],1
60063,[8e-05],1
60336,[1e-05],1
60362,[3e-05],1
60424,[2e-05],1
60521,[7e-05],1
60591,[1e-05],1
60668,[2e-05],1
60707,[0.00024],1
60903,[1e-05],1
61016,[2e-05],1
61028,[0.0],1
61036,[2e-05],1
61083,[0.00352],1
61230,[0.00187],1
61247,[0.0],1
61257,[0.0],1
59349,[6e-05],1
59048,[1e-05],1
59035,[1e-05],1
58175,[3e-05],1
57547,[1e-05],1
57645,[0.00014],1
57699,[7e-05],1
57748,[5e-05],1
57800,[0.00024],1
57885,[1e-05],1
57947,[0.0],1
57965,[0.0],1
58082,[2e-05],1
58152,[2e-05],1
58288,[0.0],1
58949,[0.00065],1
58325,[0.0],1
58327,[2e-05],1
58401,[0.0],1
58605,[0.0],1
58792,[9e-05],1
58801,[7e-05],1
58815,[0.00011],1
58824,[4e-05],1
58860,[1e-05],1
58931,[0.00404],1
53640,[1e-05],1
53523,[0.00021],1
45519,[0.0],1
49462,[1e-05],1
47475,[0.0001],1
47715,[3e-05],1
47739,[1e-05],1
47785,[0.00037],1
47975,[0.0],1
48058,[0.0],1
48098,[2e-05],1
48151,[0.00757],1
48173,[3e-05],1
48358,[0.0],1
48462,[0.00029],1
48518,[1e-05],1
48540,[4e-05],1
48764,[8e-05],1
48803,[1e-05],1
48873,[0.00029],1
48882,[1e-05],1
49024,[1e-05],1
49123,[1e-05],1
49131,[1e-05],1
49210,[0.00042],1
49367,[0.0],1
49397,[0.00041],1
47463,[5e-05],1
47385,[0.0048],1
47266,[1e-05],1
46156,[0.0],1
45549,[1e-05],1
45656,[0.00595],1
45947,[0.00031],1
45949,[2e-05],1
45960,[9e-05],1
45983,[0.00022],1
45984,[0.0],1
46020,[9e-05],1
46096,[2e-05],1
46143,[0.00012],1
46181,[0.0002],1
47158,[0.0],1
46299,[0.02672],1
46404,[4e-05],1
46471,[0.00236],1
46497,[0.00045],1
46507,[2e-05],1
46721,[0.0007],1
46867,[0.0],1
46880,[0.00032],1
47094,[0.0],1
47115,[0.0],1
49441,[0.0],1
49565,[1e-05],1
53521,[1e-05],1
49633,[0.0],1
51387,[0.0],1
51611,[1e-05],1
51711,[0.0],1
51715,[2e-05],1
51871,[3e-05],1
51891,[1e-05],1
52028,[0.0],1
52030,[9e-05],1
52053,[0.0],1
52098,[0.0],1
52207,[0.0002],1
52238,[0.00082],1
52364,[1e-05],1
52537,[1e-05],1
52645,[0.00028],1
52699,[4e-05],1
52819,[3e-05],1
52934,[1e-05],1
53306,[0.0],1
53310,[1e-05],1
53312,[0.0],1
53442,[5e-05],1
53468,[0.0],1
51377,[1e-05],1
51349,[0.00012],1
51303,[0.0],1
50553,[1e-05],1
49732,[8e-05],1
49819,[1e-05],1
49903,[9e-05],1
50018,[0.00022],1
50114,[1e-05],1
50270,[1e-05],1
50333,[1e-05],1
50365,[2e-05],1
50455,[0.0],1
50538,[3e-05],1
50656,[3e-05],1
51257,[0.0001],1
50658,[6e-05],1
50759,[2e-05],1
50885,[3e-05],1
50924,[2e-05],1
50933,[0.00562],1
50964,[3e-05],1
51006,[0.00067],1
51028,[6e-05],1
51062,[0.0],1
51240,[1e-05],1
28442,[1e-05],1
28333,[0.0],1
28326,[0.0005],1
7719,[0.00032],1
5885,[3e-05],1
5900,[0.00027],1
5938,[0.00025],1
6065,[0.0001],1
6150,[0.00013],1
6356,[0.0],1
6456,[5e-05],1
6507,[6e-05],1
6509,[0.00014],1
6589,[0.00014],1
6607,[0.00088],1
6618,[2e-05],1
6815,[4e-05],1
6929,[1e-05],1
7120,[0.00012],1
7145,[0.00015],1
7198,[6e-05],1
7230,[0.0],1
7302,[0.00012],1
7341,[3e-05],1
7343,[0.00029],1
7399,[8e-05],1
7647,[0.0],1
5788,[0.0],1
5780,[1e-05],1
5768,[5e-05],1
4814,[1e-05],1
4109,[1e-05],1
4169,[1e-05],1
4170,[1e-05],1
4258,[1e-05],1
4299,[0.00011],1
4391,[0.00014],1
4421,[0.0],1
4465,[2e-05],1
4467,[0.00043],1
4473,[0.00016],1
4873,[0.0],1
5649,[0.0],1
5000,[0.0],1
5132,[1e-05],1
5265,[0.0001],1
5334,[2e-05],1
5414,[2e-05],1
5439,[0.0],1
5493,[1e-05],1
5550,[1e-05],1
5567,[7e-05],1
5639,[0.00375],1
7712,[4e-05],1
7730,[2e-05],1
4013,[5e-05],1
7862,[0.00017],1
9203,[0.00023],1
9495,[0.00049],1
9525,[0.0003],1
9601,[0.0],1
9706,[0.0],1
9774,[4e-05],1
9823,[1e-05],1
9837,[5e-05],1
9852,[1e-05],1
9965,[0.00018],1
10030,[2e-05],1
10040,[3e-05],1
10059,[0.0],1
10070,[1e-05],1
10120,[0.00223],1
10240,[0.00047],1
10251,[0.00047],1
10331,[1e-05],1
10353,[0.00021],1
10384,[1e-05],1
10460,[0.0],1
10713,[0.00817],1
10848,[3e-05],1
9112,[4e-05],1
9074,[7e-05],1
9067,[0.00079],1
8374,[0.0],1
7901,[0.00014],1
7944,[1e-05],1
7948,[2e-05],1
7958,[0.0002],1
7987,[0.00099],1
7998,[1e-05],1
8012,[2e-05],1
8179,[0.00108],1
8183,[0.00091],1
8306,[0.00028],1
8397,[8e-05],1
9018,[0.0003],1
8422,[8e-05],1
8511,[0.00013],1
8603,[0.00044],1
8616,[2e-05],1
8748,[4e-05],1
8782,[0.00016],1
8793,[1e-05],1
8888,[0.00015],1
8941,[0.0],1
9009,[0.00243],1
4080,[0.00016],1
3844,[0.0],1
28320,[2e-05],1
1582,[8e-05],1
458,[0.00022],1
473,[0.0],1
572,[2e-05],1
696,[0.00125],1
731,[0.00163],1
768,[0.0],1
779,[7e-05],1
799,[4e-05],1
812,[0.0],1
841,[2e-05],1
970,[0.00039],1
987,[2e-05],1
997,[1e-05],1
1082,[1e-05],1
1099,[5e-05],1
1139,[2e-05],1
1209,[2e-05],1
1221,[0.00014],1
1391,[1e-05],1
1407,[0.00029],1
1416,[0.0],1
1464,[4e-05],1
1520,[1e-05],1
447,[0.00022],1
437,[2e-05],1
433,[0.00019],1
154,[3e-05],1
3,[3e-05],1
12,[0.00012],1
57,[0.00022],1
66,[6e-05],1
70,[4e-05],1
77,[6e-05],1
84,[5e-05],1
96,[0.00036],1
119,[2e-05],1
129,[0.0],1
158,[5e-05],1
418,[0.0001],1
253,[0.0],1
275,[3e-05],1
300,[6e-05],1
325,[1e-05],1
355,[0.0],1
364,[0.00012],1
366,[0.00128],1
372,[4e-05],1
398,[3e-05],1
408,[2e-05],1
1572,[1e-05],1
1599,[5e-05],1
3704,[3e-05],1
1608,[0.00011],1
2481,[0.00254],1
2581,[0.0],1
2586,[0.0002],1
2604,[1e-05],1
2691,[6e-05],1
2749,[4e-05],1
2754,[2e-05],1
2845,[0.0],1
2899,[0.00043],1
2937,[8e-05],1
2938,[2e-05],1
2944,[0.0],1
2946,[1e-05],1
2951,[7e-05],1
3105,[1e-05],1
3126,[0.00014],1
3187,[0.0],1
3192,[0.0],1
3218,[1e-05],1
3359,[0.01083],1
3398,[7e-05],1
3429,[3e-05],1
3475,[0.0002],1
2480,[0.0001],1
2479,[9e-05],1
2450,[1e-05],1
1936,[8e-05],1
1622,[2e-05],1
1668,[0.0001],1
1670,[0.00011],1
1678,[7e-05],1
1697,[0.0002],1
1750,[0.0],1
1756,[0.0],1
1827,[1e-05],1
1911,[9e-05],1
1919,[3e-05],1
1945,[0.0],1
2381,[0.00017],1
1966,[0.0],1
1989,[1e-05],1
1998,[0.00016],1
2047,[0.00018],1
2072,[0.0],1
2147,[2e-05],1
2276,[0.00172],1
2301,[5e-05],1
2307,[0.0003],1
2351,[0.00011],1
10899,[0.00012],1
10928,[4e-05],1
11025,[1e-05],1
24816,[2e-05],1
23027,[0.00014],1
23032,[5e-05],1
23077,[0.0],1
23187,[0.00023],1
23198,[0.0],1
23207,[6e-05],1
23241,[3e-05],1
23391,[0.00189],1
23393,[1e-05],1
23472,[0.00102],1
23773,[0.00233],1
23842,[0.00031],1
23856,[3e-05],1
23908,[2e-05],1
23928,[0.0],1
24172,[9e-05],1
24190,[0.0],1
24295,[1e-05],1
24464,[2e-05],1
24520,[3e-05],1
24582,[0.0],1
24608,[4e-05],1
24655,[1e-05],1
22851,[8e-05],1
22811,[8e-05],1
22592,[4e-05],1
21588,[0.00034],1
20592,[1e-05],1
20779,[0.0],1
20905,[0.00038],1
20961,[0.0],1
20981,[1e-05],1
21096,[1e-05],1
21219,[1e-05],1
21285,[0.0],1
21308,[3e-05],1
21413,[0.00019],1
21648,[0.0002],1
22591,[3e-05],1
21676,[0.0],1
21691,[0.0001],1
21728,[1e-05],1
21772,[0.0],1
21782,[8e-05],1
21822,[0.0],1
21925,[0.00068],1
21980,[1e-05],1
22098,[0.00024],1
22176,[0.0002],1
24751,[0.00031],1
24851,[2e-05],1
11117,[3e-05],1
24953,[0.0],1
27163,[0.00014],1
27207,[0.0],1
27211,[1e-05],1
27328,[0.00037],1
27522,[0.0],1
27554,[0.00027],1
27622,[0.00013],1
27697,[1e-05],1
27699,[2e-05],1
27876,[0.0],1
27899,[0.0],1
28009,[2e-05],1
28092,[0.00039],1
28100,[3e-05],1
28108,[1e-05],1
28128,[1e-05],1
28135,[0.0],1
28144,[3e-05],1
28145,[5e-05],1
28167,[0.0],1
28170,[2e-05],1
28193,[0.0],1
28290,[0.00101],1
27088,[1e-05],1
27065,[6e-05],1
27018,[0.0],1
25333,[0.0],1
25057,[0.00036],1
25063,[0.00041],1
25089,[0.00044],1
25112,[0.0],1
25113,[0.00011],1
25120,[1e-05],1
25188,[2e-05],1
25189,[0.0],1
25243,[0.00033],1
25280,[1e-05],1
25468,[8e-05],1
26967,[1e-05],1
25606,[0.0],1
25690,[1e-05],1
26064,[0.00034],1
26161,[0.0003],1
26221,[2e-05],1
26273,[0.0004],1
26297,[8e-05],1
26518,[1e-05],1
26764,[1e-05],1
26787,[0.00011],1
20493,[0.00025],1
20420,[1e-05],1
20342,[0.00017],1
20316,[4e-05],1
12820,[0.0],1
12885,[7e-05],1
12949,[0.0],1
13231,[1e-05],1
13275,[0.00016],1
13279,[0.0],1
13514,[7e-05],1
13558,[2e-05],1
13618,[5e-05],1
13646,[0.0001],1
13648,[0.00022],1
13801,[0.0],1
13911,[0.00013],1
14064,[0.00027],1
14072,[0.00011],1
14092,[5e-05],1
14197,[0.0],1
14385,[1e-05],1
14573,[3e-05],1
14605,[0.0],1
14619,[0.00024],1
14661,[2e-05],1
14791,[1e-05],1
12646,[0.0],1
12573,[0.00021],1
12558,[0.00107],1
11673,[0.0001],1
11140,[2e-05],1
11245,[8e-05],1
11249,[3e-05],1
11283,[0.00017],1
11289,[1e-05],1
11487,[7e-05],1
11554,[0.00022],1
11608,[1e-05],1
11612,[9e-05],1
11634,[0.00013],1
11948,[1e-05],1
12549,[0.0],1
12034,[0.00019],1
12142,[0.0],1
12310,[0.00442],1
12345,[0.00075],1
12354,[1e-05],1
12369,[1e-05],1
12414,[7e-05],1
12427,[1e-05],1
12449,[1e-05],1
12463,[2e-05],1
14873,[1e-05],1
14940,[3e-05],1
14948,[1e-05],1
19010,[1e-05],1
18268,[0.0],1
18346,[7e-05],1
18364,[0.0],1
18479,[2e-05],1
18481,[1e-05],1
18522,[0.0003],1
18544,[2e-05],1
18763,[1e-05],1
18956,[3e-05],1
18994,[4e-05],1
19226,[0.00028],1
18191,[0.00011],1
19244,[4e-05],1
19346,[0.00012],1
19358,[0.0],1
19738,[0.00031],1
19771,[0.00014],1
19877,[0.0],1
20212,[0.00028],1
20241,[1e-05],1
20266,[8e-05],1
20287,[1e-05],1
18247,[8e-05],1
18064,[0.0],1
15146,[0.0],1
16230,[2e-05],1
15226,[0.0],1
15277,[7e-05],1
15344,[1e-05],1
15414,[1e-05],1
15616,[0.0],1
15852,[0.00012],1
15860,[0.0008],1
15869,[5e-05],1
15988,[1e-05],1
16029,[0.00043],1
16278,[3e-05],1
17785,[1e-05],1
16311,[2e-05],1
16333,[0.0],1
16388,[1e-05],1
16745,[0.00045],1
16806,[1e-05],1
16813,[0.00016],1
16816,[0.0],1
16940,[0.0],1
17183,[5e-05],1
17578,[1e-05],1
61289,[6e-05],1
61703,[0.0],1
131450,[0.0],1
109145,[0.0],1
107028,[0.0],1
107062,[0.00011],1
107261,[0.0],1
107353,[1e-05],1
107498,[7e-05],1
107511,[0.00066],1
107652,[6e-05],1
107694,[2e-05],1
107705,[0.00016],1
107799,[2e-05],1
107955,[0.00041],1
108116,[0.00037],1
108233,[5e-05],1
108278,[1e-05],1
108312,[4e-05],1
108328,[6e-05],1
108470,[0.00026],1
108648,[0.0002],1
108779,[3e-05],1
108832,[0.0],1
108839,[0.00018],1
108866,[0.00015],1
108876,[1e-05],1
107022,[0.0],1
107010,[2e-05],1
106917,[0.0],1
106043,[0.00082],1
104915,[7e-05],1
105056,[7e-05],1
105139,[0.00028],1
105291,[0.00016],1
105295,[0.00033],1
105503,[0.0],1
105529,[1e-05],1
105584,[1e-05],1
105620,[0.01354],1
106012,[0.00019],1
106048,[0.00023],1
106688,[0.00378],1
106072,[0.00013],1
106189,[0.00011],1
106318,[0.00013],1
106333,[2e-05],1
106357,[0.0],1
106407,[1e-05],1
106444,[1e-05],1
106466,[0.00062],1
